deal_id,account_id,owner_user_id,pipeline_id,current_stage_id,status,created_at,closed_at,last_stage_changed_at,amount,currency,country_code,source_system,days_cycle_days,days_last_seen
deal_528,account_88,user_263,pipeline_3,stage_3,open,2026-05-13,NULL,"2026-06-22 16:28:00.000",34720.08,GBP,FR,integration,NULL,NULL
deal_529,account_55,user_267,pipeline_4,stage_1,open,2026-05-13,NULL,"2026-06-02 14:44:00.000",22294.83,EUR,DK,manual_import,NULL,NULL
deal_530,account_55,user_347,pipeline_3,stage_3,open,2026-05-14,NULL,"2026-06-17 18:18:00.000",7865.66,NOK,UK,manual_import,NULL,NULL
deal_531,account_95,user_339,pipeline_1,stage_4,lost,2026-05-14,2026-07-23,"2026-06-06 15:39:00.000",3901.47,GBP,DE,integration,70,-6
deal_532,account_44,user_348,pipeline_4,stage_6,won,2026-05-15,2026-06-24,"2026-06-15 17:12:00.000",21818.32,EUR,DK,manual_import,40,23
deal_533,account_120,user_238,pipeline_8,stage_3,open,2026-05-15,NULL,"2026-06-06 10:47:00.000",3061.85,EUR,DE,crm_backend,NULL,NULL
deal_534,account_53,user_64,pipeline_8,stage_3,open,2026-05-16,NULL,"2026-06-10 14:30:00.000",6591.42,EUR,DE,manual_import,NULL,NULL
deal_535,account_46,user_383,pipeline_7,stage_5,open,2026-05-16,NULL,"2026-05-28 12:56:00.000",3483.08,EUR,SE,integration,NULL,NULL
deal_536,account_16,user_216,pipeline_8,stage_3,open,2026-05-16,NULL,"2026-06-11 01:56:00.000",11711.93,GBP,FR,crm_backend,NULL,NULL
deal_537,account_99,user_351,pipeline_4,stage_2,open,2026-05-17,NULL,"2026-05-17 16:17:00.000",8762.32,DKK,UK,manual_import,NULL,NULL
deal_538,account_15,user_135,pipeline_4,stage_3,open,2026-05-17,NULL,"2026-06-30 23:53:00.000",37583.73,EUR,DE,crm_backend,NULL,NULL
deal_539,account_55,user_10,pipeline_4,stage_6,won,2026-05-18,2026-07-27,"2026-06-17 09:33:00.000",5661.3,EUR,NO,integration,70,-9
deal_540,account_45,user_365,pipeline_7,stage_1,open,2026-05-18,NULL,"2026-05-21 17:41:00.000",5543.73,EUR,DE,integration,NULL,NULL
deal_541,account_86,user_7,pipeline_3,stage_4,open,2026-05-18,NULL,"2026-06-24 22:40:00.000",22460.52,EUR,UK,manual_import,NULL,NULL
deal_542,account_105,user_98,pipeline_4,stage_2,lost,2026-05-19,2026-07-04,"2026-06-19 15:36:00.000",292674.49,DKK,DK,manual_import,46,13
deal_543,account_58,user_323,pipeline_2,stage_2,open,2026-05-19,NULL,"2026-06-20 15:48:00.000",5003.22,GBP,NO,manual_import,NULL,NULL
deal_544,account_64,user_351,pipeline_2,stage_2,open,2026-05-19,NULL,"2026-06-12 17:39:00.000",15522.52,EUR,FR,manual_import,NULL,NULL
deal_545,account_68,user_133,pipeline_5,stage_1,open,2026-05-19,NULL,"2026-06-02 12:31:00.000",9402.79,EUR,SE,integration,NULL,NULL
deal_546,account_32,user_108,pipeline_2,stage_3,open,2026-05-19,NULL,"2026-06-08 09:26:00.000",14357.13,SEK,DK,integration,NULL,NULL
deal_547,account_2,user_183,pipeline_4,stage_6,open,2026-05-19,NULL,"2026-06-25 14:34:00.000",11671.23,DKK,NL,manual_import,NULL,NULL
deal_548,account_42,user_138,pipeline_4,stage_5,open,2026-05-19,NULL,"2026-06-16 21:52:00.000",11757.74,EUR,DE,crm_backend,NULL,NULL
deal_549,account_63,user_374,pipeline_3,stage_1,open,2026-05-20,NULL,"2026-06-14 16:00:00.000",8100.59,EUR,NL,crm_backend,NULL,NULL
deal_550,account_78,user_52,pipeline_7,stage_4,open,2026-05-20,NULL,"2026-06-30 15:17:00.000",4586.15,DKK,FR,crm_backend,NULL,NULL
deal_551,account_95,user_174,pipeline_2,stage_4,open,2026-05-20,NULL,"2026-05-30 16:41:00.000",11446.79,EUR,FR,crm_backend,NULL,NULL
deal_552,account_66,user_213,pipeline_3,stage_2,lost,2026-05-20,2026-06-10,"2026-06-10 08:01:00.000",6442.15,DKK,UK,crm_backend,21,38
deal_553,account_29,user_53,pipeline_5,stage_2,open,2026-05-20,NULL,"2026-05-25 14:49:00.000",28980.09,EUR,UK,manual_import,NULL,NULL
deal_554,account_45,user_54,pipeline_5,stage_5,open,2026-05-20,NULL,"2026-07-04 17:49:00.000",12466.27,EUR,SE,integration,NULL,NULL
deal_555,account_105,user_35,pipeline_2,stage_3,open,2026-05-21,NULL,"2026-06-10 20:01:00.000",5182.47,DKK,DE,manual_import,NULL,NULL
deal_556,account_103,user_335,pipeline_4,stage_2,open,2026-05-21,NULL,"2026-06-24 23:41:00.000",12856.85,DKK,UK,manual_import,NULL,NULL
deal_557,account_47,user_2,pipeline_4,stage_2,open,2026-05-21,NULL,"2026-05-28 09:18:00.000",13936.34,EUR,DE,crm_backend,NULL,NULL
deal_558,account_120,user_216,pipeline_4,stage_6,won,2026-05-21,2026-06-10,"2026-05-26 11:35:00.000",29457.65,NOK,UK,manual_import,20,38
deal_559,account_112,user_81,pipeline_1,stage_1,open,2026-05-21,NULL,"2026-06-26 17:36:00.000",16111.3,EUR,DE,manual_import,NULL,NULL
deal_560,account_2,user_147,pipeline_2,stage_3,open,2026-05-22,NULL,"2026-06-02 19:14:00.000",4924.19,EUR,UK,integration,NULL,NULL
deal_561,account_91,user_117,pipeline_7,stage_1,open,2026-05-22,NULL,"2026-05-30 14:16:00.000",19361.65,DKK,NO,manual_import,NULL,NULL
deal_562,account_83,user_208,pipeline_7,stage_2,open,2026-05-22,NULL,"2026-06-08 12:39:00.000",4252.8,EUR,SE,manual_import,NULL,NULL
deal_563,account_2,user_388,pipeline_5,stage_3,open,2026-05-22,NULL,"2026-06-08 12:39:00.000",14719.96,EUR,DK,crm_backend,NULL,NULL
deal_564,account_46,user_385,pipeline_5,stage_2,open,2026-05-22,NULL,"2026-06-13 16:59:00.000",28787.95,NOK,SE,crm_backend,NULL,NULL
deal_565,account_76,user_20,pipeline_5,stage_2,open,2026-05-22,NULL,"2026-05-27 14:42:00.000",13612.82,EUR,NL,manual_import,NULL,NULL
deal_566,account_67,user_394,pipeline_6,stage_6,won,2026-05-22,2026-07-10,"2026-05-25 15:38:00.000",13688.16,EUR,NL,manual_import,49,7
deal_567,account_64,user_50,pipeline_1,stage_6,won,2026-05-23,2026-09-14,"2026-07-26 10:26:00.000",4129.37,EUR,DK,manual_import,114,-58
deal_568,account_23,user_364,pipeline_8,stage_6,lost,2026-05-23,2026-07-21,"2026-05-31 12:24:00.000",14660.17,EUR,DE,manual_import,59,-3
deal_569,account_47,user_263,pipeline_6,stage_2,open,2026-05-23,NULL,"2026-07-05 15:05:00.000",10447.36,SEK,NO,crm_backend,NULL,NULL
deal_570,account_21,user_292,pipeline_7,stage_5,open,2026-05-23,NULL,"2026-06-14 17:11:00.000",8621.86,EUR,NO,integration,NULL,NULL
deal_571,account_43,user_34,pipeline_6,stage_3,lost,2026-05-23,2026-07-25,"2026-06-10 13:50:00.000",8454.94,EUR,SE,integration,63,-7
deal_572,account_100,user_195,pipeline_1,stage_6,won,2026-05-23,2026-06-22,"2026-05-30 14:10:00.000",13416.25,EUR,UK,crm_backend,30,26
deal_573,account_52,user_42,pipeline_5,stage_6,won,2026-05-23,2026-08-19,"2026-06-16 15:42:00.000",48677.93,NOK,SE,crm_backend,88,-33
deal_574,account_69,user_353,pipeline_3,stage_3,open,2026-05-24,NULL,"2026-05-25 01:01:00.000",12396.87,DKK,DK,manual_import,NULL,NULL
deal_575,account_96,user_378,pipeline_6,stage_2,open,2026-05-24,NULL,"2026-06-13 10:10:00.000",12504.2,GBP,FR,crm_backend,NULL,NULL
deal_576,account_75,user_50,pipeline_1,stage_6,won,2026-05-24,2026-08-24,"2026-06-15 11:43:00.000",20671.88,DKK,NO,integration,92,-38
deal_577,account_115,user_158,pipeline_2,stage_2,open,2026-05-24,NULL,"2026-06-16 01:46:00.000",8110.19,EUR,DK,crm_backend,NULL,NULL
deal_578,account_56,user_196,pipeline_5,stage_3,open,2026-05-24,NULL,"2026-05-30 16:56:00.000",39585.85,EUR,FR,manual_import,NULL,NULL
deal_579,account_65,user_298,pipeline_1,stage_6,won,2026-05-25,2026-09-04,"2026-08-04 12:56:00.000",20249.6,GBP,DE,integration,102,-49
deal_580,account_101,user_380,pipeline_7,stage_5,lost,2026-05-25,2026-07-01,"2026-06-14 08:07:00.000",13061.81,EUR,DE,crm_backend,37,17
deal_581,account_105,user_266,pipeline_6,stage_3,open,2026-05-25,NULL,"2026-06-29 20:23:00.000",5311.92,DKK,SE,manual_import,NULL,NULL
deal_582,account_52,user_163,pipeline_3,stage_3,open,2026-05-25,NULL,"2026-06-02 01:17:00.000",12411.38,DKK,DK,crm_backend,NULL,NULL
deal_583,account_2,user_322,pipeline_3,stage_2,open,2026-05-25,NULL,"2026-06-30 14:59:00.000",3303.48,NOK,SE,crm_backend,NULL,NULL
deal_584,account_69,user_126,pipeline_7,stage_1,open,2026-05-26,NULL,"2026-07-05 12:49:00.000",10660.64,DKK,NO,crm_backend,NULL,NULL
deal_585,account_12,user_40,pipeline_8,stage_2,lost,2026-05-26,2026-09-07,"2026-07-18 14:10:00.000",3882.91,DKK,DE,integration,104,-51
deal_586,account_21,user_93,pipeline_5,stage_4,lost,2026-05-26,2026-09-15,"2026-06-11 08:10:00.000",14710.99,DKK,NL,crm_backend,112,-59
deal_587,account_25,user_311,pipeline_1,stage_2,open,2026-05-27,NULL,"2026-06-19 19:05:00.000",25448.86,EUR,DK,integration,NULL,NULL
deal_588,account_91,user_283,pipeline_5,stage_6,won,2026-05-27,2026-08-03,"2026-06-21 15:58:00.000",21694.58,GBP,NO,manual_import,68,-17
deal_589,account_102,user_106,pipeline_8,stage_3,lost,2026-05-28,2026-09-12,"2026-08-16 15:23:00.000",4290.71,EUR,UK,crm_backend,107,-57
deal_590,account_66,user_130,pipeline_7,stage_5,open,2026-05-28,NULL,"2026-06-30 19:00:00.000",27404.71,EUR,SE,manual_import,NULL,NULL
deal_591,account_41,user_63,pipeline_1,stage_3,open,2026-05-28,NULL,"2026-07-03 18:55:00.000",13784.93,EUR,NO,manual_import,NULL,NULL
deal_592,account_10,user_294,pipeline_7,stage_2,open,2026-05-29,NULL,"2026-06-29 23:55:00.000",3561.5,DKK,NL,integration,NULL,NULL
deal_593,account_3,user_330,pipeline_1,stage_4,open,2026-05-29,NULL,"2026-07-03 00:52:00.000",3469.44,NOK,UK,integration,NULL,NULL
deal_594,account_52,user_41,pipeline_6,stage_2,open,2026-05-29,NULL,"2026-06-28 00:50:00.000",13184.07,DKK,NO,crm_backend,NULL,NULL
deal_595,account_14,user_166,pipeline_7,stage_1,open,2026-05-29,NULL,"2026-06-21 21:01:00.000",14874.78,NOK,NO,crm_backend,NULL,NULL
deal_596,account_43,user_353,pipeline_7,stage_5,open,2026-05-29,NULL,"2026-06-05 14:45:00.000",20224.92,DKK,UK,crm_backend,NULL,NULL
deal_597,account_62,user_339,pipeline_8,stage_4,open,2026-05-29,NULL,"2026-06-14 17:50:00.000",11536.58,DKK,FR,crm_backend,NULL,NULL
deal_598,account_64,user_31,pipeline_4,stage_2,open,2026-05-29,NULL,"2026-06-29 10:00:00.000",7085.4,EUR,DK,manual_import,NULL,NULL
deal_599,account_14,user_67,pipeline_4,stage_2,open,2026-05-30,NULL,"2026-06-11 21:01:00.000",5255.44,SEK,UK,crm_backend,NULL,NULL
deal_600,account_96,user_57,pipeline_4,stage_2,lost,2026-05-30,2026-08-25,"2026-07-27 08:16:00.000",20773.01,EUR,DE,manual_import,87,-39
deal_601,account_57,user_140,pipeline_6,stage_2,open,2026-05-30,NULL,"2026-06-11 14:41:00.000",11547.76,EUR,NO,manual_import,NULL,NULL
deal_602,account_15,user_28,pipeline_1,stage_1,open,2026-05-30,NULL,"2026-06-14 00:43:00.000",25687.71,EUR,FR,crm_backend,NULL,NULL
deal_603,account_77,user_148,pipeline_1,stage_5,open,2026-05-30,NULL,"2026-06-18 13:40:00.000",5042.79,EUR,NO,manual_import,NULL,NULL
deal_604,account_23,user_136,pipeline_2,stage_5,open,2026-05-30,NULL,"2026-06-29 20:51:00.000",NULL,EUR,UK,integration,NULL,NULL
deal_605,account_97,user_76,pipeline_2,stage_4,open,2026-05-31,NULL,"2026-06-22 19:00:00.000",NULL,EUR,UK,integration,NULL,NULL
deal_606,account_110,user_306,pipeline_8,stage_2,open,2026-05-31,NULL,"2026-06-09 16:55:00.000",13275.19,EUR,UK,manual_import,NULL,NULL
deal_607,account_96,user_46,pipeline_4,stage_6,open,2026-05-31,NULL,"2026-07-13 23:43:00.000",13790.66,EUR,UK,integration,NULL,NULL
deal_608,account_36,user_159,pipeline_4,stage_3,open,2026-06-01,NULL,"2026-06-08 16:05:00.000",12543.99,EUR,NO,integration,NULL,NULL
deal_609,account_88,user_77,pipeline_5,stage_2,open,2026-06-01,NULL,"2026-06-19 17:46:00.000",30099.87,EUR,DK,manual_import,NULL,NULL
deal_610,account_18,user_180,pipeline_5,stage_4,open,2026-06-01,NULL,"2026-06-06 21:11:00.000",4711.73,EUR,NO,integration,NULL,NULL
deal_611,account_87,user_327,pipeline_7,stage_5,open,2026-06-01,NULL,"2026-06-20 20:30:00.000",5079.62,EUR,FR,crm_backend,NULL,NULL
deal_612,account_26,user_155,pipeline_5,stage_5,open,2026-06-01,NULL,"2026-06-12 15:51:00.000",12388.87,DKK,NL,manual_import,NULL,NULL
deal_613,account_60,user_216,pipeline_7,stage_3,open,2026-06-02,NULL,"2026-06-28 17:22:00.000",12070.28,EUR,SE,manual_import,NULL,NULL
deal_614,account_38,user_28,pipeline_7,stage_1,open,2026-06-02,NULL,"2026-07-05 17:59:00.000",28433.78,DKK,FR,integration,NULL,NULL
deal_615,account_111,user_32,pipeline_2,stage_4,open,2026-06-02,NULL,"2026-06-16 02:46:00.000",4729.82,DKK,FR,crm_backend,NULL,NULL
deal_616,account_120,user_4,pipeline_8,stage_1,open,2026-06-02,NULL,"2026-06-09 20:17:00.000",11173.27,EUR,NO,integration,NULL,NULL
deal_617,account_105,user_121,pipeline_5,stage_6,won,2026-06-02,2026-07-30,"2026-07-13 15:29:00.000",10958.12,EUR,UK,manual_import,58,-13
deal_618,account_86,user_52,pipeline_8,stage_2,open,2026-06-03,NULL,"2026-06-09 22:11:00.000",58303.38,EUR,DK,crm_backend,NULL,NULL
deal_619,account_80,user_228,pipeline_1,stage_3,lost,2026-06-03,2026-07-11,"2026-06-14 14:03:00.000",7292.97,EUR,UK,manual_import,38,7
deal_620,account_84,user_78,pipeline_6,stage_3,open,2026-06-03,NULL,"2026-06-20 22:46:00.000",50670.46,DKK,SE,manual_import,NULL,NULL
deal_621,account_85,user_270,pipeline_5,stage_3,open,2026-06-03,NULL,"2026-07-10 17:05:00.000",12698.46,EUR,UK,integration,NULL,NULL
deal_622,account_102,user_122,pipeline_2,stage_6,won,2026-06-04,2026-07-30,"2026-06-08 10:58:00.000",37410.11,NOK,NL,manual_import,56,-12
deal_623,account_42,user_56,pipeline_8,stage_3,open,2026-06-04,NULL,"2026-06-16 18:44:00.000",8893.24,EUR,NL,crm_backend,NULL,NULL
deal_624,account_86,user_50,pipeline_4,stage_6,won,2026-06-04,2026-07-23,"2026-07-11 08:34:00.000",18766.75,SEK,UK,manual_import,49,-5
deal_625,account_74,user_243,pipeline_6,stage_3,open,2026-06-04,NULL,"2026-06-08 21:34:00.000",8130.14,NOK,DK,crm_backend,NULL,NULL
deal_626,account_77,user_277,pipeline_6,stage_5,open,2026-06-04,NULL,"2026-06-20 15:02:00.000",42081.49,DKK,FR,manual_import,NULL,NULL
deal_627,account_52,user_317,pipeline_1,stage_1,open,2026-06-04,NULL,"2026-06-20 17:49:00.000",3387.3,EUR,SE,manual_import,NULL,NULL
deal_628,account_97,user_340,pipeline_1,stage_4,open,2026-06-04,NULL,"2026-07-13 12:37:00.000",18165.67,SEK,DE,crm_backend,NULL,NULL
deal_629,account_64,user_260,pipeline_4,stage_2,open,2026-06-05,NULL,"2026-06-19 14:19:00.000",48968.19,EUR,UK,manual_import,NULL,NULL
deal_630,account_49,user_357,pipeline_3,stage_6,won,2026-06-05,2026-06-22,"2026-06-09 15:20:00.000",13765.76,EUR,DE,crm_backend,17,25
deal_631,account_30,user_212,pipeline_1,stage_6,won,2026-06-06,2026-06-16,"2026-06-07 08:15:00.000",7274.98,DKK,SE,integration,10,32
deal_632,account_85,user_63,pipeline_2,stage_2,open,2026-06-06,NULL,"2026-06-28 13:03:00.000",8322.5,SEK,SE,manual_import,NULL,NULL
deal_633,account_65,user_54,pipeline_1,stage_4,lost,2026-06-07,2026-07-15,"2026-06-21 13:54:00.000",13944.59,EUR,NL,crm_backend,38,3
deal_634,account_101,user_73,pipeline_1,stage_3,open,2026-06-07,NULL,"2026-06-14 12:21:00.000",19725.49,EUR,DK,manual_import,NULL,NULL
deal_635,account_49,user_197,pipeline_8,stage_2,open,2026-06-07,NULL,"2026-07-11 09:38:00.000",37226.26,NOK,DK,integration,NULL,NULL
deal_636,account_97,user_15,pipeline_6,stage_6,won,2026-06-07,2026-09-12,"2026-06-21 15:24:00.000",9639.53,EUR,NL,integration,97,-56
deal_637,account_99,user_266,pipeline_5,stage_3,lost,2026-06-07,2026-07-10,"2026-06-08 10:46:00.000",6368.4,GBP,FR,manual_import,33,8
deal_638,account_5,user_316,pipeline_5,stage_1,open,2026-06-07,NULL,"2026-07-15 14:22:00.000",4491.68,EUR,DE,crm_backend,NULL,NULL
deal_639,account_62,user_327,pipeline_4,stage_5,open,2026-06-08,NULL,"2026-07-18 00:22:00.000",13194.9,SEK,SE,crm_backend,NULL,NULL
deal_640,account_80,user_336,pipeline_1,stage_1,open,2026-06-08,NULL,"2026-07-06 21:51:00.000",6808.01,GBP,DK,crm_backend,NULL,NULL
deal_641,account_46,user_277,pipeline_1,stage_1,open,2026-06-08,NULL,"2026-07-10 13:19:00.000",5843.74,EUR,UK,integration,NULL,NULL
deal_642,account_42,user_311,pipeline_6,stage_5,lost,2026-06-08,2026-07-18,"2026-06-19 13:43:00.000",7419.62,DKK,NO,manual_import,40,0
deal_643,account_100,user_380,pipeline_6,stage_3,open,2026-06-09,NULL,"2026-06-18 18:10:00.000",12151.34,GBP,NL,manual_import,NULL,NULL
deal_644,account_94,user_215,pipeline_2,stage_6,won,2026-06-09,2026-09-05,"2026-08-15 17:00:00.000",8292.21,EUR,SE,integration,87,-49
deal_645,account_47,user_119,pipeline_8,stage_6,won,2026-06-09,2026-07-12,"2026-07-06 13:22:00.000",7342.57,SEK,UK,integration,33,5
deal_646,account_54,user_118,pipeline_3,stage_5,open,2026-06-09,NULL,"2026-07-21 19:31:00.000",10266.55,EUR,NL,crm_backend,NULL,NULL
deal_647,account_99,user_102,pipeline_3,stage_1,open,2026-06-09,NULL,"2026-07-14 23:45:00.000",18886.34,GBP,SE,manual_import,NULL,NULL
deal_648,account_116,user_217,pipeline_6,stage_3,open,2026-06-09,NULL,"2026-06-16 15:54:00.000",13769.12,GBP,NO,crm_backend,NULL,NULL
deal_649,account_58,user_210,pipeline_8,stage_2,open,2026-06-09,NULL,"2026-06-21 00:07:00.000",4005.47,DKK,DE,integration,NULL,NULL
deal_650,account_36,user_396,pipeline_2,stage_2,open,2026-06-10,NULL,"2026-07-13 21:50:00.000",9098.73,NOK,SE,crm_backend,NULL,NULL
deal_651,account_94,user_108,pipeline_7,stage_5,open,2026-06-10,NULL,"2026-07-02 21:42:00.000",4987.11,EUR,DK,manual_import,NULL,NULL
deal_652,account_86,user_143,pipeline_3,stage_4,open,2026-06-10,NULL,"2026-06-11 10:18:00.000",NULL,SEK,NO,integration,NULL,NULL
deal_653,account_74,user_219,pipeline_8,stage_2,open,2026-06-10,NULL,"2026-07-25 18:55:00.000",8332.86,GBP,UK,manual_import,NULL,NULL
deal_654,account_11,user_382,pipeline_4,stage_2,open,2026-06-10,NULL,"2026-07-20 18:01:00.000",NULL,EUR,UK,manual_import,NULL,NULL
deal_655,account_85,user_321,pipeline_1,stage_3,open,2026-06-10,NULL,"2026-06-24 11:28:00.000",21856.41,EUR,NO,manual_import,NULL,NULL
deal_656,account_56,user_35,pipeline_8,stage_3,open,2026-06-11,NULL,"2026-07-25 22:00:00.000",10360.54,EUR,SE,integration,NULL,NULL
deal_657,account_86,user_249,pipeline_8,stage_2,open,2026-06-11,NULL,"2026-06-25 16:36:00.000",14555.03,EUR,SE,manual_import,NULL,NULL
deal_658,account_85,user_59,pipeline_6,stage_6,won,2026-06-12,2026-08-15,"2026-08-04 14:47:00.000",24403.12,SEK,DE,crm_backend,64,-29
deal_659,account_87,user_163,pipeline_7,stage_6,won,2026-06-12,2026-07-18,"2026-06-30 14:40:00.000",197446.11,EUR,SE,manual_import,36,0
deal_660,account_79,user_313,pipeline_6,stage_1,open,2026-06-12,NULL,"2026-07-06 11:44:00.000",12365.2,EUR,NO,manual_import,NULL,NULL
deal_661,account_21,user_275,pipeline_7,stage_1,open,2026-06-12,NULL,"2026-07-08 15:34:00.000",14781.71,EUR,NL,integration,NULL,NULL
deal_662,account_39,user_13,pipeline_4,stage_4,open,2026-06-13,NULL,"2026-07-07 19:03:00.000",4574.32,EUR,UK,manual_import,NULL,NULL
deal_663,account_2,user_381,pipeline_3,stage_6,won,2026-06-13,2026-07-10,"2026-07-09 09:37:00.000",43857.38,EUR,DK,manual_import,27,8
deal_664,account_55,user_48,pipeline_4,stage_2,open,2026-06-13,NULL,"2026-07-17 23:34:00.000",16278.27,EUR,NO,integration,NULL,NULL
deal_665,account_51,user_395,pipeline_4,stage_3,open,2026-06-13,NULL,"2026-07-04 18:04:00.000",12716.17,SEK,DE,manual_import,NULL,NULL
deal_666,account_108,user_243,pipeline_4,stage_6,won,2026-06-14,2026-07-26,"2026-06-24 09:00:00.000",3438.12,SEK,DK,manual_import,42,-8
deal_667,account_63,user_280,pipeline_8,stage_2,lost,2026-06-14,2026-08-17,"2026-06-25 13:20:00.000",14054.76,EUR,NO,crm_backend,64,-31
deal_668,account_26,user_225,pipeline_2,stage_3,lost,2026-06-14,2026-08-23,"2026-07-02 08:39:00.000",11987.92,EUR,DE,integration,70,-37
deal_669,account_35,user_268,pipeline_6,stage_1,open,2026-06-14,NULL,"2026-07-27 17:49:00.000",12633.76,EUR,SE,integration,NULL,NULL
deal_670,account_110,user_70,pipeline_3,stage_6,won,2026-06-14,2026-07-28,"2026-06-26 16:56:00.000",18940.23,EUR,UK,crm_backend,43,-10
deal_671,account_8,user_320,pipeline_8,stage_3,open,2026-06-14,NULL,"2026-07-06 10:54:00.000",14134.55,DKK,DK,integration,NULL,NULL
deal_672,account_72,user_278,pipeline_4,stage_1,open,2026-06-15,NULL,"2026-06-26 13:48:00.000",27395.55,DKK,FR,manual_import,NULL,NULL
deal_673,account_95,user_316,pipeline_8,stage_4,open,2026-06-15,NULL,"2026-06-20 14:04:00.000",25435.78,EUR,FR,integration,NULL,NULL
deal_674,account_39,user_257,pipeline_2,stage_2,open,2026-06-15,NULL,"2026-07-15 18:09:00.000",6741.14,SEK,SE,manual_import,NULL,NULL
deal_675,account_108,user_224,pipeline_8,stage_1,open,2026-06-15,NULL,"2026-07-12 22:17:00.000",5136.15,EUR,DE,crm_backend,NULL,NULL
deal_676,account_49,user_192,pipeline_3,stage_2,open,2026-06-16,NULL,"2026-07-23 13:27:00.000",6941.42,EUR,DK,crm_backend,NULL,NULL
deal_677,account_51,user_23,pipeline_5,stage_6,open,2026-06-16,NULL,"2026-07-31 20:42:00.000",14966.78,SEK,FR,manual_import,NULL,NULL
deal_678,account_4,user_314,pipeline_3,stage_6,won,2026-06-16,2026-08-11,"2026-06-20 11:01:00.000",8320.54,SEK,DK,crm_backend,56,-24
deal_679,account_108,user_345,pipeline_6,stage_4,lost,2026-06-17,2026-08-25,"2026-08-08 10:53:00.000",7996.54,EUR,FR,manual_import,69,-38
deal_680,account_23,user_228,pipeline_1,stage_3,open,2026-06-17,NULL,"2026-07-27 12:45:00.000",6733.97,SEK,NO,manual_import,NULL,NULL
deal_681,account_118,user_47,pipeline_3,stage_3,open,2026-06-17,NULL,"2026-06-27 09:38:00.000",5610.31,EUR,FR,manual_import,NULL,NULL
deal_682,account_25,user_383,pipeline_3,stage_3,open,2026-06-17,NULL,"2026-06-25 22:55:00.000",13373.55,EUR,UK,integration,NULL,NULL
deal_683,account_47,user_179,pipeline_8,stage_4,open,2026-06-18,NULL,"2026-07-22 20:36:00.000",5527.95,NOK,SE,integration,NULL,NULL
deal_684,account_107,user_381,pipeline_5,stage_1,open,2026-06-18,NULL,"2026-07-04 10:04:00.000",14063.03,EUR,DK,integration,NULL,NULL
deal_685,account_116,user_18,pipeline_6,NULL,open,2026-06-18,NULL,"2026-07-14 17:53:00.000",7016.55,EUR,DE,manual_import,NULL,NULL
deal_686,account_104,user_316,pipeline_8,stage_4,open,2026-06-18,NULL,"2026-07-03 22:07:00.000",11680.47,EUR,SE,manual_import,NULL,NULL
deal_687,account_35,user_296,pipeline_7,stage_1,open,2026-06-18,NULL,"2026-07-26 17:25:00.000",5381.55,EUR,NO,crm_backend,NULL,NULL
deal_688,account_103,user_178,pipeline_8,stage_1,open,2026-06-18,NULL,"2026-06-29 19:53:00.000",24382.24,EUR,NL,integration,NULL,NULL
deal_689,account_88,user_202,pipeline_4,stage_4,open,2026-06-19,NULL,"2026-06-25 22:39:00.000",4542.03,SEK,FR,manual_import,NULL,NULL
deal_690,account_51,user_274,pipeline_2,stage_4,open,2026-06-19,NULL,"2026-07-03 16:57:00.000",12214.13,DKK,FR,integration,NULL,NULL
deal_691,account_18,user_256,pipeline_4,stage_2,open,2026-06-19,NULL,"2026-07-30 11:49:00.000",8108.54,EUR,DE,crm_backend,NULL,NULL
deal_692,account_107,user_55,pipeline_8,stage_4,open,2026-06-19,NULL,"2026-07-14 09:36:00.000",NULL,DKK,UK,integration,NULL,NULL
deal_693,account_55,user_133,pipeline_2,stage_4,open,2026-06-19,NULL,"2026-07-23 21:54:00.000",11111.27,EUR,NO,integration,NULL,NULL
deal_694,account_34,user_102,pipeline_8,stage_1,open,2026-06-19,NULL,"2026-07-20 23:16:00.000",7405.25,EUR,DK,crm_backend,NULL,NULL
deal_695,account_54,user_9,pipeline_8,stage_1,open,2026-06-20,NULL,"2026-06-22 22:36:00.000",20289.11,DKK,DE,integration,NULL,NULL
deal_696,account_80,user_125,pipeline_8,stage_2,open,2026-06-20,NULL,"2026-07-30 10:24:00.000",7582.96,NOK,DE,integration,NULL,NULL
deal_697,account_84,user_381,pipeline_2,stage_5,lost,2026-06-20,2026-08-01,"2026-07-25 15:23:00.000",46343.59,EUR,FR,integration,41,-14
deal_698,account_24,user_142,pipeline_1,stage_4,lost,2026-06-20,2026-08-14,"2026-06-22 14:48:00.000",12384.61,EUR,FR,manual_import,55,-28
deal_699,account_91,user_167,pipeline_4,stage_3,open,2026-06-21,NULL,"2026-07-20 16:15:00.000",10617.27,EUR,DK,integration,NULL,NULL
deal_700,account_60,user_381,pipeline_8,stage_1,open,2026-06-21,NULL,"2026-07-16 12:08:00.000",10928.38,GBP,NO,crm_backend,NULL,NULL
deal_701,account_38,user_385,pipeline_6,stage_1,open,2026-06-22,NULL,"2026-07-02 21:42:00.000",9778.71,EUR,UK,integration,NULL,NULL
deal_702,account_69,user_68,pipeline_7,stage_1,open,2026-06-22,NULL,"2026-07-28 15:02:00.000",17713.14,EUR,FR,crm_backend,NULL,NULL
deal_703,account_41,user_395,pipeline_6,stage_3,open,2026-06-22,NULL,"2026-08-01 15:13:00.000",9027.66,NOK,DK,integration,NULL,NULL
